,FF-FF,FF-CU,FF-SL,FF-CH,FF-SI,FF-FC,CU-FF,CU-CU,CU-SL,CU-CH,CU-SI,CU-FC,SL-FF,SL-CU,SL-SL,SL-CH,SL-SI,SL-FC,CH-FF,CH-CU,CH-SL,CH-CH,CH-SI,CH-FC,SI-FF,SI-CU,SI-SL,SI-CH,SI-SI,SI-FC,FC-FF,FC-CU,FC-SL,FC-CH,FC-SI,FC-FC
"rogers, trevor",26.701030927835053,,9.43298969072165,16.443298969072163,0.10309278350515465,,,,,,,,9.63917525773196,,3.608247422680412,4.484536082474227,0.10309278350515465,,16.288659793814432,,4.7938144329896915,8.092783505154639,,,0.051546391752577324,,,0.15463917525773196,0.051546391752577324,,,,,,,
"rogers, tyler",0.3463203463203463,,1.0389610389610389,,0.7792207792207793,,,,,,,,1.0389610389610389,,21.645021645021643,,23.203463203463205,,,,,,,,0.7792207792207793,,23.29004329004329,,27.79220779220779,,,,,,,
"ruiz, josé",23.572744014732965,13.812154696132598,,9.85267034990792,0.09208103130755065,,13.259668508287293,10.497237569060774,,5.801104972375691,,,,,,,,,10.497237569060774,5.248618784530387,,7.18232044198895,,,,,,0.09208103130755065,,,,,,,,
"ryan, joe",37.85027185278126,4.182350480970305,11.083228774571309,7.109995817649518,,,4.098703471350899,0.794646591384358,0.9201171058134672,0.9619406106231703,,,11.125052279381013,0.8364700961940611,7.4864073609368464,1.2128816394813886,,,7.151819322459223,0.9619406106231703,1.1710581346716855,3.0112923462986196,,,,,,,,,,,,,,
"sampson, adrian",12.768569674647024,,5.893186003683241,4.481276856967464,8.410067526089625,1.841620626151013,,,,,,,5.831798649478207,,2.8852056476365866,1.7188459177409454,4.849600982197668,0.8594229588704727,4.358502148557397,,2.209944751381215,3.0079803560466543,3.6218538980969917,0.3069367710251688,8.778391651319827,,4.23572744014733,3.867403314917127,13.19828115408226,1.5346838551258442,1.6574585635359116,,0.9208103130755065,0.3683241252302026,1.596071209330878,0.7366482504604052
"sanchez, aaron",5.0359712230215825,6.166495375128469,,1.644398766700925,6.783144912641316,,5.65262076053443,11.408016443987668,,2.5693730729701953,8.83864337101747,,,,,,,,2.5693730729701953,1.7471736896197325,,2.774922918807811,3.597122302158273,,6.3720452209660845,9.146968139773895,,3.6998972250770814,21.891058581706062,,,,,,,
"sánchez, aníbal",3.6525974025974026,0.974025974025974,1.37987012987013,4.058441558441558,2.840909090909091,3.896103896103896,1.1363636363636365,0.16233766233766234,0.2435064935064935,1.7045454545454544,0.974025974025974,1.37987012987013,1.5422077922077921,0.2435064935064935,0.16233766233766234,1.2175324675324677,1.6233766233766231,0.8928571428571428,3.896103896103896,1.6233766233766231,1.2987012987012987,5.438311688311688,4.383116883116883,8.928571428571429,2.1103896103896105,0.8116883116883116,1.461038961038961,5.438311688311688,3.571428571428571,5.60064935064935,4.464285714285714,1.7857142857142856,1.1363636363636365,7.629870129870129,5.681818181818182,6.574675324675325
"sandoval, patrick",6.840390879478828,2.5651465798045603,6.0667752442996745,5.741042345276873,1.5879478827361564,,2.1579804560260585,0.6921824104234527,2.6465798045602607,2.4022801302931596,1.3436482084690555,,6.718241042345277,2.320846905537459,9.609120521172638,6.0667752442996745,4.438110749185667,,5.537459283387622,2.48371335504886,5.781758957654723,7.736156351791531,3.053745928338762,,1.5879478827361564,1.1807817589576548,5.048859934853421,2.6058631921824107,3.7459283387622153,,,,,,,
"sanmartin, reiver",5.824284304047384,,3.652517275419546,6.021717670286279,3.751233958538993,,,,,,,,5.725567620927937,,10.266535044422508,5.330700888450148,5.725567620927937,,5.429417571569595,,6.219151036525173,12.537018756169793,7.4037512339585385,,2.270483711747285,,6.910167818361303,7.699901283316881,5.133267522211254,,,,,,,
"scherzer, max",16.61282879556991,5.214582371942778,12.874942316566681,5.9990770650669125,,4.614674665436087,5.168435625288417,0.46146746654360865,1.5228426395939088,0.8767881864328565,,1.1998154130133827,11.767420396862022,1.0613751730503,6.737425011536686,2.7688047992616522,,1.1075219197046609,6.92201199815413,0.9229349330872173,1.9843101061375175,1.1536686663590217,,1.5689893862482696,,,,,,,4.891555145362252,1.5689893862482696,0.2768804799261652,1.753576372865713,,0.9229349330872173
"schreiber, john",8.191808191808192,,11.988011988011989,3.096903096903097,5.694305694305695,,,,,,,,10.989010989010989,,13.486513486513488,2.3976023976023977,10.789210789210788,,3.296703296703297,,2.097902097902098,0.7992007992007992,1.1988011988011988,,6.493506493506493,,10.18981018981019,1.098901098901099,8.091908091908092,,,,,,,
"scott, tanner",13.306122448979593,,24.571428571428573,,,,,,,,,,24.571428571428573,,37.46938775510204,,,,,,,,,,,,,,,,,,,,,
"sears, jp",32.437442075996294,14.64318813716404,,9.545875810936053,,,14.64318813716404,7.32159406858202,0.09267840593141798,3.614457831325301,,,0.09267840593141798,,,,,,9.453197405004634,3.707136237256719,,4.355885078776645,,,,,,,,,,,,,,
"senzatela, antonio",31.295200525969758,2.9585798816568047,14.266929651545034,4.0105193951347795,1.8408941485864563,,3.7475345167652856,0.26298487836949375,1.7094017094017095,0.5259697567389875,0.26298487836949375,,14.003944773175542,1.9723865877712032,8.61275476660092,1.183431952662722,1.314924391847469,,3.2215647600262987,0.9861932938856016,1.5121630506245891,1.314924391847469,0.3287310979618672,,2.10387902695595,0.3287310979618672,0.9861932938856016,0.3287310979618672,0.8547008547008548,,,,,,,
"severino, luis",23.97803538743136,,10.433190970103722,9.21293471629042,0.36607687614399026,3.7827943868212324,,,,,,,10.06711409395973,,4.636973764490543,4.392922513727883,0.18303843807199513,1.342281879194631,9.823062843197071,,4.026845637583892,6.162294081757169,0.18303843807199513,2.1354484441732766,0.36607687614399026,,0.12202562538133008,0.24405125076266015,0.24405125076266015,0.06101281269066504,3.5387431360585726,,1.4032946918852958,2.3184868822452716,0.06101281269066504,0.6101281269066504
"singer, brady",,,0.33670033670033667,0.04208754208754208,0.16835016835016833,,,,,,,,0.25252525252525254,,14.183501683501683,2.7356902356902357,20.791245791245792,,0.08417508417508417,,2.9882154882154883,1.0942760942760943,3.4932659932659935,,0.21043771043771042,,20.496632996632997,3.787878787878788,29.292929292929294,,,,,,,
"skubal, tarik",7.523510971786834,1.7763845350052248,8.411703239289446,4.336468129571578,4.545454545454546,,2.089864158829676,0.6792058516196446,1.7763845350052248,0.3134796238244514,1.5673981191222568,,9.665621734587251,1.044932079414838,8.359456635318704,4.022988505747127,7.784743991640543,,4.022988505747127,1.1494252873563218,4.649947753396029,3.0303030303030303,2.089864158829676,,3.2915360501567394,1.7763845350052248,7.6802507836990594,3.239289446185998,5.120167189132706,,,,,,,
"smeltzer, devin",16.474756421612046,6.37732506643047,2.4800708591674048,10.274579273693533,0.44286979627989376,3.011514614703277,7.0859167404783,3.011514614703277,0.2657218777679362,5.9344552701505755,0.1771479185119575,1.41718334809566,2.0372010628875112,0.354295837023915,1.9486271036315321,1.1514614703277237,0.1771479185119575,0.9743135518157661,10.363153232949513,5.757307351638618,1.1514614703277237,5.314437555358724,0.08857395925597875,3.011514614703277,0.44286979627989376,0.1771479185119575,0.08857395925597875,0.1771479185119575,,,2.657218777679362,2.2143489813994686,0.70859167404783,2.83436669619132,,1.328609388839681
"smith, caleb",20.53200332502078,1.9118869492934332,12.30257689110557,10.55694098088113,,,1.9118869492934332,0.0831255195344971,0.8312551953449709,0.4987531172069825,,,13.549459684123025,0.41562759767248547,8.977556109725686,5.818786367414797,,,9.310058187863675,0.914380714879468,6.6500415627597675,5.652535328345802,,,,,,,,,,,,,,
"smyly, drew",,,,,,,,19.01874310915105,,0.16538037486218302,13.561190738699008,8.04851157662624,,,,,,,,0.11025358324145534,,0.05512679162072767,,0.16538037486218302,,13.506063947078282,,0.05512679162072767,16.42778390297685,5.071664829106946,,8.158765159867695,,0.05512679162072767,5.071664829106946,5.4575523704520394
"snell, blake",35.58308415207176,6.450234942332337,10.72191371208885,2.733874412644169,,,7.859888936351986,3.7590773173857324,2.99017513882956,0.5126014523707817,,,9.739427595044853,3.8872276804784276,9.440410081161897,1.2387868432293891,,,2.3067065356685177,1.0252029047415634,1.1533532678342588,0.5553182400683468,,,,,,,,,,,,,,
"soto, gregory",15.211267605633802,,6.291079812206572,0.4694835680751174,9.859154929577464,,,,,,,,6.948356807511737,,6.009389671361502,0.09389671361502347,8.169014084507042,,0.28169014084507044,,0.28169014084507044,,0.4694835680751174,,9.389671361502346,,8.732394366197182,0.4694835680751174,27.230046948356808,,,,,,,
"springs, jeffrey",17.213504517356156,,9.747979077508322,13.456966238706611,0.0475511174512601,,,,,,,,9.795530194959582,,7.180218735140276,7.655729909652877,,,13.456966238706611,,7.703281027104136,13.55206847360913,0.0475511174512601,,0.0475511174512601,,,0.0475511174512601,,,,,,,,
"steele, justin",33.41535433070867,1.0826771653543308,17.125984251968504,1.1811023622047243,3.59251968503937,,1.279527559055118,0.39370078740157477,0.6889763779527559,,0.24606299212598426,,16.830708661417322,0.5905511811023622,11.023622047244094,0.4921259842519685,2.1653543307086616,,0.984251968503937,,0.44291338582677164,0.19685039370078738,0.44291338582677164,,3.8877952755905514,0.5413385826771654,1.8208661417322833,0.19685039370078738,1.328740157480315,,,,,,,
"stephan, trevor",22.75390625,,11.328125,13.18359375,,,,,,,,,11.03515625,,8.30078125,5.46875,,,13.4765625,,5.17578125,9.08203125,,,,,,,,,,,,,,
"stratton, chris",17.264150943396224,12.641509433962264,9.339622641509433,3.1132075471698113,0.5660377358490566,,12.924528301886792,9.056603773584905,4.433962264150943,1.7924528301886793,0.09433962264150944,,9.528301886792454,3.7735849056603774,4.905660377358491,0.9433962264150944,0.4716981132075472,,2.7358490566037736,2.4528301886792456,0.4716981132075472,1.3207547169811322,0.2830188679245283,,0.5660377358490566,0.37735849056603776,0.37735849056603776,0.09433962264150944,0.37735849056603776,,,,,,,
"strickland, hunter",25.6198347107438,,19.742883379247015,1.5610651974288337,3.0303030303030303,,,,,,,,20.018365472910926,,14.784205693296604,1.285583103764922,2.3875114784205693,,1.5610651974288337,,1.285583103764922,0.09182736455463728,,,2.7548209366391188,,2.6629935720844813,,1.5610651974288337,,,,,,,
"strider, spencer",47.91392182696531,,15.41501976284585,3.60122968818621,,,,,,,,,16.55687307861221,,11.286780851998243,0.3952569169960474,,,2.4593763724198507,,1.5371102327624067,0.7905138339920948,,,,,,,,,,,,,,
"stripling, ross",11.756025577963602,2.754549926217413,7.083128381701918,10.42793900639449,1.6724053123462863,,3.3448106246925726,0.49188391539596654,1.7707820954254796,2.9513034923757995,1.0329562223315296,,7.919331037875062,2.016724053123463,5.213969503197245,4.574520413182489,2.2134776192818495,,8.116084604033448,3.3939990162321694,5.509099852434826,8.411214953271028,1.7707820954254796,,2.557796360059026,0.9837678307919331,2.3610427939006393,0.7870142646335464,0.8362026561731432,,,,,,,
"stroman, marcus",1.4213663457129757,,0.871160018340211,1.6506189821182942,3.43878954607978,1.1004126547455295,,,,,,,0.871160018340211,,0.6419073819348923,0.6419073819348923,1.7881705639614855,1.1462631820265932,1.4672168729940394,,1.008711600183402,1.925722145804677,5.823016964695094,1.742320036680422,3.43878954607978,,2.063273727647868,5.364511691884457,24.759284731774414,4.53920220082531,1.2838147638697845,,0.504355800091701,2.3383768913342506,4.401650618982118,1.9715726730857406
"suarez, josé",11.890072910824454,4.991587212563096,6.28154795288839,8.9736399326977,1.9068984856982614,,4.318564217610768,1.1217049915872126,1.6264722378014584,4.430734716769489,1.1777902411665733,,6.449803701626472,1.5703869882220975,4.767246214245653,4.150308468872686,3.4212002243409985,,9.534492428491307,3.9820527201346048,4.598990465507572,6.001121704991587,0.28042624789680315,,1.9068984856982614,1.0095344924284912,3.084688726864835,0.7851934941110488,1.682557487380819,,,,,,,
"suárez, ranger",4.52755905511811,1.5354330708661417,0.5905511811023622,4.488188976377953,5.511811023622047,1.2992125984251968,1.5354330708661417,0.6692913385826772,,1.1023622047244095,3.2283464566929134,1.0629921259842519,0.905511811023622,0.07874015748031496,0.4330708661417323,0.5905511811023622,1.5354330708661417,0.03937007874015748,3.740157480314961,2.0078740157480315,0.5511811023622047,5.31496062992126,7.519685039370079,2.204724409448819,5.866141732283465,2.5984251968503935,1.968503937007874,7.9921259842519685,19.291338582677163,2.716535433070866,1.3779527559055118,0.7086614173228346,0.03937007874015748,1.8503937007874016,3.346456692913386,1.7322834645669292
"suter, brent",41.401869158878505,,2.6168224299065423,17.102803738317757,3.925233644859813,,,,,,,,2.803738317757009,,0.6542056074766356,0.09345794392523366,0.7476635514018692,,16.91588785046729,,0.2803738317757009,7.102803738317758,0.6542056074766356,,3.925233644859813,,0.7476635514018692,0.6542056074766356,0.2803738317757009,,,,,,,
"syndergaard, noah",3.3070088845014807,2.1224086870681145,2.8627838104639687,3.751233958538993,2.5172754195459035,0.14807502467917077,2.2211253701875617,2.5172754195459035,1.085883514313919,2.566633761105627,5.281342546890425,0.5923000987166831,2.2211253701875617,1.5794669299111548,4.3928923988154,2.270483711747285,6.910167818361303,,3.948667324777887,3.2082922013820334,2.566633761105627,4.244817374136229,5.577492596248766,0.14807502467917077,2.912142152023692,4.3928923988154,6.465942744323791,6.564659427443238,11.154985192497533,0.5429417571569595,0.09871668311944717,0.4442250740375123,,0.29615004935834155,0.5923000987166831,0.19743336623889435
"taillon, jameson",12.592319054652881,5.465288035450517,6.8316100443131464,3.6558345642540617,2.843426883308715,3.766617429837518,6.056129985228951,2.400295420974889,2.06794682422452,0.9970457902511078,1.4771048744460855,1.6986706056129988,6.056129985228951,2.400295420974889,4.172821270310192,0.9231905465288036,3.1757754800590843,1.9940915805022157,3.1388478581979324,1.2186115214180206,0.9970457902511078,1.292466765140325,0.22156573116691286,1.7355982274741506,2.7326440177252587,1.5878877400295421,2.806499261447563,0.5539143279172821,2.06794682422452,1.2186115214180206,4.6159527326440175,1.5878877400295421,1.8463810930576072,1.1816838995568686,1.1816838995568686,1.2186115214180206
"tate, dillon",0.09478672985781991,,0.09478672985781991,0.2843601895734597,0.37914691943127965,,,,,,,,0.18957345971563982,,7.677725118483412,4.075829383886256,13.175355450236967,,0.18957345971563982,,3.886255924170616,8.530805687203792,11.18483412322275,,0.37914691943127965,,13.364928909952607,10.90047393364929,25.497630331753555,,,,,,,
"thompson, keegan",22.404371584699454,7.158469945355191,2.5683060109289615,2.0765027322404372,1.8032786885245904,11.147540983606557,8.032786885245901,3.3879781420765025,0.546448087431694,0.9289617486338797,0.819672131147541,3.551912568306011,2.0765027322404372,0.546448087431694,0.32786885245901637,0.1092896174863388,0.3825136612021858,0.7650273224043715,2.2404371584699456,0.819672131147541,0.0546448087431694,0.3825136612021858,0.2185792349726776,1.1475409836065573,2.459016393442623,0.6010928961748634,0.2185792349726776,,0.49180327868852464,0.9289617486338797,10.0,4.699453551912568,0.49180327868852464,1.366120218579235,0.9836065573770493,4.2076502732240435
"thompson, zach",3.076923076923077,3.798076923076923,,1.5865384615384615,2.355769230769231,5.288461538461538,3.894230769230769,6.105769230769231,,1.25,3.3653846153846154,6.25,,,,,,,0.9615384615384616,1.3942307692307694,,1.6826923076923077,1.4903846153846154,2.980769230769231,2.6923076923076925,3.221153846153846,,1.6346153846153848,5.625,7.9326923076923075,5.528846153846153,6.298076923076923,,2.355769230769231,8.269230769230768,10.865384615384615
"underwood, duane",3.0425963488843815,2.332657200811359,,2.129817444219067,1.5212981744421907,2.636916835699797,2.535496957403651,2.738336713995943,,1.3184584178498986,3.2454361054766734,3.5496957403651117,,,,,,,2.535496957403651,1.6227180527383367,,5.37525354969574,4.158215010141988,7.505070993914807,1.5212981744421907,2.636916835699797,,6.288032454361055,10.547667342799189,5.476673427991886,2.028397565922921,4.158215010141988,,5.983772819472617,6.9979716024340775,8.012170385395539
"ureña, josé",1.4796547472256474,,1.7879161528976573,0.8014796547472256,4.007398273736128,,,,,,,,1.8495684340320593,,7.028360049321824,3.020961775585697,12.577065351418002,,0.8014796547472256,,4.192355117139334,3.2675709001233044,7.768187422934648,,3.945745992601726,,11.467324290998766,8.939580764488287,27.003699136868065,,,,,,,
